epoch,timestep,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
81,810000,1000.0,10322.821614156299,1000.0,10877.94666218213,10:53:43
82,820000,1000.0,10336.882017570533,1000.0,10692.216366388095,10:52:45
83,830000,1000.0,10303.831655462534,1000.0,10307.573657483657,10:51:47
84,840000,1000.0,10258.273154589615,1000.0,10566.505300000053,10:50:47
85,850000,1000.0,10309.744405373862,1000.0,10810.432242488083,10:49:46
86,860000,1000.0,10332.845313738595,1000.0,10852.914705245366,10:48:44
87,870000,1000.0,10443.163911858623,1000.0,10754.96677961761,10:47:41
88,880000,1000.0,9906.960441849787,1000.0,10512.655528331352,10:46:37
89,890000,1000.0,10171.885837248119,1000.0,11007.050438980616,10:45:31
90,900000,1000.0,10483.918626985589,1000.0,10962.000003794059,10:44:22
91,910000,1000.0,10557.209594322037,1000.0,10931.920556499745,10:43:13
92,920000,1000.0,10486.045345966273,1000.0,11092.222131302664,10:42:02
93,930000,1000.0,10595.171837428428,1000.0,10967.986140975687,10:40:49
94,940000,1000.0,10524.67679357605,1000.0,11134.651446969317,10:39:36
95,950000,1000.0,10517.38048706954,1000.0,10585.569692688228,10:38:22
96,960000,1000.0,9796.113036013256,1000.0,10734.662572499703,10:37:07
97,970000,1000.0,10569.209306036155,1000.0,9801.677538231614,10:35:51
98,980000,1000.0,10131.793689447239,1000.0,11293.310464493512,10:34:33
99,990000,1000.0,10606.940627064498,1000.0,11014.777407444746,10:33:14
100,1000000,1000.0,10611.519541584692,1000.0,11176.447576126417,10:31:52
101,1010000,1000.0,10637.728615528205,1000.0,10979.295907385336,10:30:29
102,1020000,1000.0,10682.730359834077,1000.0,11376.789172748258,10:29:06
103,1030000,1000.0,10679.073627996602,1000.0,11291.995012638139,10:27:42
104,1040000,1000.0,10745.079938452367,1000.0,11175.30293695531,10:26:18
105,1050000,1000.0,10732.417717398397,1000.0,11286.13607368244,10:24:54
106,1060000,1000.0,10731.715907031772,1000.0,11036.161837056527,10:23:28
107,1070000,1000.0,10701.450992703783,1000.0,11278.98967840984,10:22:02
108,1080000,1000.0,10810.601941024017,1000.0,10992.718742374756,10:20:34
109,1090000,1000.0,10776.72485380767,1000.0,10922.629392672006,10:19:05
110,1100000,1000.0,10766.226291613759,1000.0,11211.943294305282,10:17:35
111,1110000,1000.0,10856.660607175441,1000.0,11567.291225581666,10:16:03
112,1120000,1000.0,10835.587846848828,1000.0,11410.479974246442,10:14:30
113,1130000,1000.0,10781.600881858527,1000.0,11476.26802800017,10:12:56
114,1140000,1000.0,10914.668245038512,1000.0,11483.418614330907,10:11:22
115,1150000,1000.0,10873.780071595455,1000.0,11324.267958725435,10:09:46
116,1160000,1000.0,10855.115388929107,1000.0,11260.615032473921,10:08:07
117,1170000,1000.0,10876.484929927055,1000.0,11151.182481690928,10:06:27
118,1180000,1000.0,10936.209256128674,1000.0,11462.776244238783,10:04:46
119,1190000,1000.0,10912.875363261592,1000.0,11658.27218388833,10:03:06
120,1200000,1000.0,10990.801610985689,1000.0,11514.916992617591,10:01:23
121,1210000,1000.0,10975.340325247595,1000.0,11348.126812311664,9:59:40
122,1220000,1000.0,10962.113057472752,1000.0,11575.562262011346,9:57:55
123,1230000,1000.0,11011.618966303591,1000.0,11523.753321185857,9:56:09
124,1240000,1000.0,11119.27004005572,1000.0,11460.387059558594,9:54:21
125,1250000,1000.0,11011.805856145998,1000.0,11639.010010236472,9:52:32
126,1260000,1000.0,10991.271258747956,1000.0,11224.743597836869,9:50:43
127,1270000,1000.0,11079.914007119769,1000.0,11600.008485574539,9:48:52
128,1280000,1000.0,11114.992353460286,1000.0,11762.57149979836,9:47:00
129,1290000,1000.0,11034.181314002572,1000.0,11439.409570376407,9:45:07
130,1300000,1000.0,10896.790072805163,1000.0,11559.977660758734,9:43:13
131,1310000,1000.0,11097.31899046738,1000.0,10668.384969300078,9:41:17
132,1320000,1000.0,11160.426507070775,1000.0,11679.293186354098,9:39:21
133,1330000,1000.0,11137.893457687907,1000.0,11662.264679816191,9:37:24
134,1340000,1000.0,11177.764217371561,1000.0,11674.911989889963,9:35:25
135,1350000,1000.0,11115.920846515513,1000.0,11728.075460704405,9:33:26
136,1360000,1000.0,11098.319973003543,1000.0,10115.836802010012,9:31:26
137,1370000,1000.0,11087.325263310162,1000.0,11395.745415599758,9:29:25
138,1380000,1000.0,11241.07035811793,1000.0,11590.125303498464,9:27:22
139,1390000,1000.0,11159.40873281017,1000.0,11453.049609652533,9:25:19
140,1400000,1000.0,10724.215130612562,1000.0,11711.51937093654,9:23:14
141,1410000,1000.0,11220.883069243762,1000.0,11076.009799963387,9:21:09
142,1420000,1000.0,11053.803377585402,1000.0,11620.635514336494,9:19:02
143,1430000,1000.0,11203.367794267597,1000.0,11643.973240162475,9:16:55
144,1440000,1000.0,11138.433741251374,1000.0,11691.47877141962,9:14:46
145,1450000,1000.0,11240.776661723901,1000.0,11089.40633405103,9:12:36
146,1460000,1000.0,11149.253280750636,1000.0,11721.761565716464,9:10:25
147,1470000,1000.0,10736.432078081385,1000.0,11501.867071083505,9:08:14
148,1480000,1000.0,11282.131514735433,1000.0,11569.840677251916,9:06:00
149,1490000,1000.0,11314.615898365393,1000.0,10486.303906922865,9:03:43
150,1500000,1000.0,11310.086534309943,1000.0,11312.320311886142,9:01:08
151,1510000,1000.0,11281.763279855255,1000.0,11710.455883698922,8:58:45
152,1520000,1000.0,11259.595837822251,1000.0,9392.628656165412,8:56:09
153,1530000,1000.0,11345.73923536231,1000.0,11604.934850971817,8:53:36
154,1540000,1000.0,11338.265475441849,1000.0,11876.361507067737,8:51:11
155,1550000,1000.0,11369.647723994858,1000.0,11818.544820108367,8:48:35
156,1560000,1000.0,11392.559774288175,1000.0,11937.321406141318,8:45:56
157,1570000,1000.0,11299.699199211642,1000.0,11184.574527809014,8:43:17
158,1580000,1000.0,11378.958062479283,1000.0,11833.546609451496,8:40:50
159,1590000,1000.0,11333.313710381077,1000.0,11747.994354348639,8:38:15
160,1600000,1000.0,11348.827118292944,1000.0,11716.800743097647,8:35:39
161,1610000,1000.0,10215.743215876279,1000.0,11827.986081365812,8:33:06
162,1620000,1000.0,11292.909520638674,1000.0,11730.753634243987,8:30:33
163,1630000,1000.0,11252.696281195404,1000.0,11578.46358373262,8:27:50
164,1640000,1000.0,10970.993950696278,1000.0,11839.874445221047,8:25:07
165,1650000,1000.0,11426.04910513361,1000.0,12024.608641244293,8:22:26
166,1660000,1000.0,11354.877726180004,1000.0,11839.159953756058,8:19:42
167,1670000,1000.0,11392.410880227664,1000.0,11864.076780717261,8:17:00
168,1680000,1000.0,11305.678327517613,1000.0,11214.378164125901,8:14:15
169,1690000,1000.0,11417.868379713556,1000.0,12106.078031668003,8:11:28
170,1700000,1000.0,11514.235094255091,1000.0,11894.804597911247,8:08:37
171,1710000,1000.0,11592.876023394585,1000.0,12134.140392539617,8:05:47
172,1720000,1000.0,11542.39592993972,1000.0,12127.995030926517,8:03:04
173,1730000,1000.0,11418.665648245415,1000.0,11675.580240476575,8:00:23
174,1740000,1000.0,10868.849126300882,1000.0,11620.285096877784,7:57:33
175,1750000,1000.0,11451.272014022023,1000.0,11790.411634179516,7:54:40
176,1760000,1000.0,11219.438333255832,1000.0,11823.497338232468,7:51:47
177,1770000,1000.0,10956.552051416653,1000.0,11991.074620329184,7:48:54
178,1780000,1000.0,11464.94506648583,1000.0,11603.434306914716,7:46:06
179,1790000,1000.0,11470.394539824716,1000.0,12083.2651907738,7:43:12
180,1800000,1000.0,11603.600996411882,1000.0,11794.131353139188,7:40:15
181,1810000,1000.0,11428.072142759622,1000.0,12054.760191170326,7:37:18
182,1820000,1000.0,11440.11720299912,1000.0,12071.923598320105,7:34:24
183,1830000,1000.0,11599.28779959662,1000.0,12220.545923035928,7:31:24
184,1840000,1000.0,11513.757536476984,1000.0,11636.00250182416,7:28:34
185,1850000,1000.0,11575.069808351735,1000.0,12123.855002575796,7:25:33
186,1860000,1000.0,11610.202558927163,1000.0,11466.202772098239,7:22:38
187,1870000,1000.0,11597.314886222157,1000.0,12089.852858488048,7:19:36
188,1880000,1000.0,11673.661383118993,1000.0,12153.555673691955,7:16:33
189,1890000,1000.0,11615.432381013616,1000.0,12009.63019519881,7:13:30
190,1900000,1000.0,11556.545071708824,1000.0,12168.146672625613,7:10:26
191,1910000,1000.0,11685.287958954685,1000.0,11973.691679019043,7:07:22
192,1920000,1000.0,11658.404886101507,1000.0,11955.902339535454,7:04:21
193,1930000,1000.0,10877.32007712997,1000.0,11732.267527211294,7:01:23
194,1940000,1000.0,11599.276172111353,1000.0,11459.15971432434,6:58:19
195,1950000,1000.0,11722.37375841698,1000.0,11279.065285108574,6:55:12
196,1960000,1000.0,10836.141740124558,1000.0,12024.1625900555,6:52:02
197,1970000,1000.0,11683.159036047427,1000.0,11981.097748099479,6:48:53
198,1980000,1000.0,11681.239812153757,1000.0,12187.72854233599,6:45:46
199,1990000,1000.0,11586.428644061027,1000.0,12264.455855649196,6:42:35
200,2000000,1000.0,11355.03622744988,1000.0,11682.955418526835,6:39:26
201,2010000,1000.0,11606.964304349178,1000.0,12341.889290737166,6:36:14
202,2020000,1000.0,11536.720282666758,1000.0,11839.147201017866,6:32:59
203,2030000,1000.0,11743.89313972407,1000.0,11907.091697260379,6:29:45
204,2040000,1000.0,11683.22342796002,1000.0,11356.15616116452,6:26:30
205,2050000,1000.0,11762.189620330058,1000.0,12297.816719154458,6:23:14
206,2060000,1000.0,11795.637055277457,1000.0,11621.123732056634,6:19:56
207,2070000,1000.0,11150.725995720242,1000.0,12192.778467942153,6:16:37
208,2080000,1000.0,11747.385903759061,1000.0,12325.003111724829,6:13:19
209,2090000,1000.0,11854.01629849619,1000.0,12152.970884895538,6:09:59
210,2100000,1000.0,11788.447382845552,1000.0,12208.540233542817,6:06:38
211,2110000,1000.0,11792.83832696087,1000.0,12181.012896108168,6:03:17
212,2120000,1000.0,11497.072886320117,1000.0,12140.081896513148,5:59:54
213,2130000,1000.0,11634.903832075457,1000.0,12185.800783801631,5:56:35
214,2140000,1000.0,11638.332495402838,1000.0,12417.679637866164,5:53:13
215,2150000,1000.0,11039.40105034116,1000.0,12020.15145777884,5:49:50
216,2160000,1000.0,10986.411014704237,1000.0,12416.305230785163,5:46:37
217,2170000,1000.0,11760.564483493788,1000.0,12158.170375645777,5:43:10
218,2180000,1000.0,11709.976141607269,1000.0,12084.017887628263,5:39:51
219,2190000,1000.0,11601.668601006848,1000.0,12020.320191535378,5:36:29
220,2200000,1000.0,10775.319247919328,1000.0,12431.960045137796,5:32:58
221,2210000,1000.0,11621.697533852353,1000.0,12054.847867426939,5:29:32
222,2220000,1000.0,11766.539945601555,1000.0,12343.63078551725,5:26:01
223,2230000,1000.0,11741.133152808176,1000.0,12281.67400316502,5:22:27
224,2240000,1000.0,11789.042021445228,1000.0,11931.387282265505,5:18:53
225,2250000,1000.0,11687.1239271561,1000.0,12139.152588179404,5:15:19
226,2260000,1000.0,11744.952312323985,1000.0,12059.852766393398,5:11:45
227,2270000,1000.0,11827.653753214112,1000.0,12205.881672931348,5:08:08
228,2280000,1000.0,11829.610712885036,1000.0,12404.192396597786,5:04:31
229,2290000,1000.0,11590.069461707124,1000.0,11703.439185359184,5:00:52
230,2300000,1000.0,11759.96882219486,1000.0,12201.63559781934,4:57:12
231,2310000,1000.0,11739.929167087661,1000.0,11987.614585616784,4:53:32
232,2320000,1000.0,11816.849966513195,1000.0,11032.039052069038,4:49:51
233,2330000,1000.0,11727.874257748239,1000.0,11343.503860876994,4:46:10
234,2340000,1000.0,11841.558161910503,1000.0,12498.044059828913,4:42:26
235,2350000,1000.0,10886.266637958914,1000.0,12121.951394776373,4:38:43
236,2360000,1000.0,11773.598705332017,1000.0,12045.26571703626,4:34:59
237,2370000,1000.0,11805.363770021173,1000.0,12405.580681609157,4:31:12
238,2380000,1000.0,11742.6991847347,1000.0,11686.917849582136,4:27:37
239,2390000,1000.0,11794.82029749077,1000.0,12239.065975422587,4:24:00
240,2400000,1000.0,11871.973153389124,1000.0,11881.15312764273,4:20:15
241,2410000,1000.0,11755.644614470013,1000.0,12023.857513292627,4:16:31
242,2420000,1000.0,11865.070926277676,1000.0,12375.979439379578,4:12:39
243,2430000,1000.0,11879.021622286642,1000.0,12231.787579481848,4:08:47
244,2440000,1000.0,11849.117950636608,1000.0,12334.228332408524,4:04:56
245,2450000,1000.0,11929.430329664961,1000.0,12231.088200350136,4:01:08
246,2460000,1000.0,11847.089911262916,1000.0,12096.583966991682,3:57:25
247,2470000,1000.0,11760.867688836024,1000.0,11714.442402768234,3:53:41
248,2480000,1000.0,11070.903941682547,1000.0,12417.98359271527,3:49:52
249,2490000,1000.0,11604.212974369497,1000.0,12308.683042585482,3:46:01
250,2500000,1000.0,11958.251814789404,1000.0,11755.117742198907,3:42:12
251,2510000,1000.0,12012.980909830163,1000.0,12301.396110827733,3:38:17
252,2520000,1000.0,11988.408999564554,1000.0,12556.230669913279,3:34:25
253,2530000,1000.0,11792.279327781103,1000.0,12322.705072688606,3:30:26
254,2540000,1000.0,11825.59738528613,1000.0,12078.638880680555,3:26:30
255,2550000,1000.0,11968.201214982848,1000.0,12155.612753150705,3:22:29
256,2560000,1000.0,11942.054286590364,1000.0,12508.05754807398,3:18:27
257,2570000,1000.0,11995.22562055446,1000.0,12399.73939016045,3:14:23
258,2580000,1000.0,11616.8055069878,1000.0,12483.453359942736,3:10:19
259,2590000,1000.0,12062.644354362488,1000.0,12493.673842346758,3:06:12
260,2600000,1000.0,11957.393459203078,1000.0,12261.102834320962,3:02:09
261,2610000,1000.0,11846.581824161936,1000.0,12364.38638133859,2:58:04
262,2620000,1000.0,11914.850331586658,1000.0,12331.400653243636,2:53:55
263,2630000,1000.0,11036.151207776378,1000.0,12461.575742902027,2:49:45
264,2640000,1000.0,11904.512774304607,1000.0,12410.378455145606,2:45:30
265,2650000,1000.0,11255.921947773611,1000.0,12600.302613038335,2:41:19
266,2660000,1000.0,12066.347083834777,1000.0,12171.259102704778,2:37:06
267,2670000,1000.0,11947.201585595369,1000.0,11516.413029259276,2:32:59
268,2680000,1000.0,11958.054220256567,1000.0,12573.987554579591,2:28:41
269,2690000,1000.0,11945.124145132804,1000.0,12423.724096624881,2:24:22
270,2700000,1000.0,11970.287720055076,1000.0,12344.164148284113,2:20:02
271,2710000,1000.0,11935.022393322093,1000.0,12204.941314042782,2:15:40
272,2720000,1000.0,11899.779635501192,1000.0,12477.423713167425,2:11:17
273,2730000,1000.0,11310.023200732014,1000.0,12285.270189178027,2:06:52
274,2740000,1000.0,11787.214374842344,1000.0,12652.458773993954,2:02:30
275,2750000,1000.0,11936.362114928857,1000.0,12417.466322794218,1:58:02
276,2760000,1000.0,9630.409018780192,1000.0,12646.821416653644,1:53:34
277,2770000,1000.0,11861.172620577536,1000.0,12503.37922397094,1:49:06
278,2780000,1000.0,11970.450791859632,1000.0,11838.237019063932,1:44:36
279,2790000,1000.0,11876.472032372614,1000.0,11711.896702541413,1:40:04
280,2800000,1000.0,12044.852170795732,1000.0,12628.667515031588,1:35:31
281,2810000,1000.0,12091.397695495623,1000.0,12333.92226909462,1:30:59
282,2820000,1000.0,12091.331561529269,1000.0,12559.510153043191,1:26:24
283,2830000,1000.0,12096.456656049097,1000.0,12326.09766893896,1:21:49
284,2840000,1000.0,12047.81386759432,1000.0,12515.052546958217,1:17:11
285,2850000,1000.0,12089.143103668332,1000.0,12573.731563897827,1:12:32
286,2860000,1000.0,12099.315862485186,1000.0,12571.879090902234,1:07:51
287,2870000,1000.0,12097.513030232265,1000.0,12519.474375712833,1:03:08
288,2880000,1000.0,11916.42581491084,1000.0,12464.384913671882,0:58:24
289,2890000,1000.0,12005.787276262077,1000.0,12192.787802870605,0:53:41
290,2900000,1000.0,11344.348302194938,1000.0,12411.662953445859,0:48:55
291,2910000,1000.0,11900.008579366255,1000.0,12603.012608795512,0:44:08
292,2920000,1000.0,12112.558130479127,1000.0,11455.590354249949,0:39:19
293,2930000,1000.0,12067.291548926569,1000.0,12347.70747442324,0:34:29
294,2940000,1000.0,12024.055424091324,1000.0,12634.700108822693,0:29:38
295,2950000,1000.0,12000.67254381855,1000.0,12635.86239992677,0:24:46
296,2960000,1000.0,12155.31085800956,1000.0,12503.41718560876,0:19:51
297,2970000,1000.0,12066.26984130625,1000.0,12419.996437008724,0:14:55
298,2980000,1000.0,12153.054231835626,1000.0,11951.06741883202,0:09:58
299,2990000,1000.0,12031.146662171956,1000.0,12168.347061611628,0:04:59
300,3000000,1000.0,12155.965106110682,1000.0,11004.65890563184,0:00:00
