epoch,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
30,200.0,-142.70404920949363,200.0,-131.6487720243503,0:12:10
31,200.0,-100.50895765247698,200.0,-144.01581956800408,0:12:03
32,200.0,-145.7560962755042,200.0,-143.7123233325651,0:11:55
33,200.0,-188.76720618412043,200.0,-133.03390272656566,0:11:45
34,200.0,-143.46160755685534,200.0,-140.46995475757686,0:11:36
35,200.0,-164.20157318254388,200.0,-146.28271185390497,0:11:28
36,200.0,-119.79201643796189,200.0,-148.03483654224607,0:11:19
37,200.0,-116.73798499212339,200.0,-151.5087133018803,0:11:08
38,200.0,-74.76548851937181,200.0,-182.266218876699,0:10:57
39,200.0,-100.87278744203186,200.0,-111.14443842175464,0:10:45
40,200.0,-144.46474539891898,200.0,-150.2122720885679,0:10:33
41,200.0,-172.62476438401575,200.0,-149.91324269483906,0:10:21
42,200.0,-122.51506863063426,200.0,-110.51680244064258,0:10:10
43,200.0,-170.1108863111063,200.0,-142.61900718874813,0:09:59
44,200.0,-144.13030162583382,200.0,-166.56103775368277,0:09:49
45,200.0,-98.41452706116252,200.0,-96.89440081016947,0:09:38
46,200.0,-101.02139780969635,200.0,-130.5709779623813,0:09:27
47,200.0,-141.75292941854966,200.0,-154.79754889240007,0:09:16
48,200.0,-169.25782309852667,200.0,-157.91692855466027,0:09:05
49,200.0,-144.25882548567927,200.0,-113.94055898186434,0:08:55
50,200.0,-137.02158017828168,200.0,-142.7409591806557,0:08:45
51,200.0,-145.28947417191864,200.0,-121.99875163102043,0:08:35
52,200.0,-52.78560004678428,200.0,-157.82096711863466,0:08:25
53,200.0,-208.04617416186298,200.0,-154.53159372476293,0:08:16
54,200.0,-165.53083250115694,200.0,-130.95218358725543,0:08:06
55,200.0,-219.3106184874061,200.0,-129.06682867344028,0:07:56
56,200.0,-121.74946717537875,200.0,-147.89385509023265,0:07:45
57,200.0,-186.11895268297604,200.0,-124.9421451633461,0:07:35
58,200.0,-118.83254789521429,200.0,-154.47359541721016,0:07:24
59,200.0,-141.781621247366,200.0,-133.64519113285453,0:07:13
60,200.0,-95.82812591846083,200.0,-121.09131599107343,0:07:03
61,200.0,-166.16824065435634,200.0,-167.82544588282153,0:06:53
62,200.0,-92.55043361657029,200.0,-110.06721182201059,0:06:43
63,200.0,-146.04538332244826,200.0,-111.56831726298341,0:06:33
64,200.0,-189.02028653955463,200.0,-134.1835246981127,0:06:23
65,200.0,-101.67829085223966,200.0,-166.57394730862623,0:06:12
66,200.0,-124.0399518018716,200.0,-106.82910901314986,0:06:02
67,200.0,-99.16812846453568,200.0,-134.17333520298868,0:05:52
68,200.0,-137.43705936923394,200.0,-121.60584229289107,0:05:42
69,200.0,-188.5967621930241,200.0,-182.89906391328375,0:05:31
70,200.0,-161.68217833995797,200.0,-139.90999977429624,0:05:21
71,200.0,-118.02543101536875,200.0,-152.32345705344616,0:05:11
72,200.0,-145.07991643768614,200.0,-95.00445692808906,0:05:01
73,200.0,-146.1062726863401,200.0,-114.61124780761722,0:04:50
74,200.0,-141.3940803200708,200.0,-166.13586364432632,0:04:39
75,200.0,-165.5878301568929,200.0,-107.0791393760463,0:04:28
76,200.0,-186.64817870121956,200.0,-93.85076676061487,0:04:18
77,200.0,-142.38944797957012,200.0,-228.38274404931653,0:04:07
78,200.0,-145.9190089387086,200.0,-232.93342195924225,0:03:56
79,200.0,-155.81452705565215,200.0,-175.3957403030268,0:03:46
80,200.0,-140.09662864315615,200.0,-153.17061540212742,0:03:35
81,200.0,-118.1293069010444,200.0,-145.39304615889978,0:03:24
82,200.0,-120.08503999636692,200.0,-208.38185278197784,0:03:13
83,200.0,-187.84507184927674,200.0,-149.5698108926022,0:03:03
84,200.0,-181.0849942941292,200.0,-188.03989370728362,0:02:52
85,200.0,-97.98922842793785,200.0,-145.69050523710627,0:02:42
86,200.0,-74.35502040530007,200.0,-141.07298695274454,0:02:31
87,200.0,-179.34732860523044,200.0,-152.7019742545978,0:02:20
88,200.0,-143.18913130666527,200.0,-83.8738410232548,0:02:09
89,200.0,-116.86724764071266,200.0,-152.6214755549443,0:01:59
90,200.0,-207.67436086517483,200.0,-129.33836658950125,0:01:48
91,200.0,-153.533251704031,200.0,-155.42665913106958,0:01:37
92,200.0,-187.92444870849076,200.0,-145.78731288174848,0:01:26
93,200.0,-142.3700356886547,200.0,-145.6295159405933,0:01:16
