epoch,timestep,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
34,340000,618.9411764705883,2239.4021414483095,970.0,4650.492937169625,12:08:11
35,350000,772.25,2635.4160948922113,932.3,4041.439087259955,12:08:03
36,360000,680.0625,2743.250591975942,815.5,3562.732550037252,12:07:45
37,370000,553.6666666666666,2195.164951004269,910.1,3801.588488627088,12:07:29
38,380000,709.5,3040.4480377595387,892.4,4002.177847979948,12:07:10
39,390000,812.6666666666666,3285.4735954199646,1000.0,4926.879834355115,12:06:57
40,400000,791.7692307692307,3355.81054723173,1000.0,4659.717574013026,12:06:43
41,410000,854.1818181818181,3914.100986131431,842.4,4133.710034397077,12:06:19
42,420000,932.9090909090909,4229.338481828911,515.4,2404.5699300934584,12:05:37
43,430000,819.4166666666666,3673.4506664409273,908.5,4067.7517415165485,12:05:13
44,440000,700.6666666666666,3025.0845190912373,706.4,3383.1031529678485,12:04:36
45,450000,774.6666666666666,3192.688962295064,1000.0,4961.312740808269,12:04:16
46,460000,948.6363636363636,3660.544580018445,652.3,3164.603150156431,12:03:36
47,470000,905.0,4311.373950060586,930.1,4955.606585534596,12:03:08
48,480000,545.5263157894736,2549.9932814903314,857.8,4242.73037789358,12:02:37
49,490000,990.3,4535.955803454704,907.2,3877.284629574421,12:02:10
50,500000,892.5454545454545,4230.760234348166,902.4,4702.051315602641,12:01:41
51,510000,991.1,4758.132199750233,951.1,4908.309420248466,12:01:16
52,520000,970.2,4650.792719932104,763.9,3842.8622894693244,12:00:45
53,530000,1000.0,4881.316762398956,904.6,4282.552274165299,12:00:21
54,540000,907.5454545454545,4115.678205030723,1000.0,5276.790167136842,12:00:02
55,550000,882.0,3857.92626178486,1000.0,5219.28622077263,11:59:43
56,560000,956.5454545454545,4731.666991801862,923.8,4841.301761436592,11:59:24
57,570000,828.6666666666666,4056.2114914779872,886.9,4704.962416848973,11:59:06
58,580000,696.8666666666667,3070.094409070922,944.0,4629.96139948381,11:58:50
59,590000,861.7272727272727,4274.463333370481,981.6,5225.359762287189,11:58:35
60,600000,961.0,4810.423291930611,1000.0,5377.103696585091,11:58:20
61,610000,907.0,4539.794995597613,1000.0,5350.805934598615,11:58:04
62,620000,864.5,4264.024652175584,1000.0,5326.497338341585,11:57:47
63,630000,870.75,4347.312249640837,1000.0,5424.629883351916,11:57:26
64,640000,945.9,4658.71213904778,1000.0,4904.811380521317,11:57:02
65,650000,1000.0,5001.968260558247,1000.0,5086.382470504216,11:56:36
66,660000,1000.0,5065.678948931584,1000.0,4948.670507228573,11:56:10
67,670000,928.3636363636364,4722.444992860429,1000.0,5224.448456459967,11:55:39
68,680000,973.2,4983.276076795607,1000.0,5622.125830924999,11:55:09
69,690000,895.5454545454545,4568.082717059293,1000.0,5416.675283642421,11:54:38
70,700000,835.5384615384615,4235.299560795719,962.1,5173.434437857065,11:54:02
71,710000,908.0909090909091,4647.550010461675,1000.0,5492.680725167101,11:53:26
72,720000,1000.0,4995.285060048619,1000.0,5561.392166547872,11:52:47
73,730000,909.5454545454545,4710.177792753644,1000.0,5302.740661997139,11:52:05
74,740000,1000.0,5146.6005545042335,1000.0,5498.610780927738,11:51:22
75,750000,901.1818181818181,4606.744734724416,1000.0,5148.789670751677,11:50:40
76,760000,986.7,5100.8572893764085,873.9,4714.706195178147,11:49:52
77,770000,925.1818181818181,4764.741683049655,1000.0,5442.915156039776,11:49:05
78,780000,1000.0,5227.1325366220935,1000.0,5033.291638440616,11:48:17
79,790000,917.9,4456.62111806911,1000.0,5479.530247662982,11:47:27
80,800000,878.0,4532.41308893011,794.0,3903.2875851888157,11:46:31
81,810000,1000.0,5142.710250697804,988.1,5396.176243103086,11:45:38
82,820000,864.0,4466.224317507646,1000.0,5452.403893716089,11:44:43
83,830000,1000.0,5249.988432807766,1000.0,5619.568687007648,11:43:45
84,840000,896.7272727272727,4545.628482354651,1000.0,5363.100990580406,11:42:43
85,850000,1000.0,5157.330438086019,991.7,5477.1260128795275,11:41:42
86,860000,872.1666666666666,4503.508747268441,1000.0,5593.335640457656,11:40:40
87,870000,833.8333333333334,4024.0761137840514,1000.0,5531.623794627866,11:39:38
88,880000,1000.0,5236.968544758349,1000.0,5554.085684801632,11:38:34
89,890000,868.8333333333334,4538.834175290022,1000.0,5446.139638297945,11:37:29
90,900000,760.9230769230769,3919.3024187619812,1000.0,5395.551020929045,11:36:24
91,910000,929.5,4428.359492969308,1000.0,5410.5232825988915,11:35:18
92,920000,1000.0,5182.816548075139,1000.0,5475.5395327396045,11:34:11
93,930000,806.5384615384615,4244.689219548299,1000.0,5561.274824162154,11:33:03
94,940000,945.0,4518.0843742329835,1000.0,5556.796909121626,11:31:54
95,950000,1000.0,5017.226067680856,971.7,5388.16198215905,11:30:42
96,960000,899.25,4693.03616428681,729.2,3805.583803210809,11:29:24
97,970000,920.7,4850.559407970647,1000.0,5449.9195015397245,11:28:10
98,980000,995.5454545454545,5208.585173704209,1000.0,5498.329966650768,11:26:55
99,990000,1000.0,5100.763643240377,1000.0,5663.302601003316,11:25:39
100,1000000,1000.0,5290.077065566248,1000.0,5406.576111066124,11:24:19
101,1010000,1000.0,5293.574361972076,1000.0,5686.8666729894185,11:22:58
102,1020000,1000.0,5278.983830534949,1000.0,5675.030527556895,11:21:38
103,1030000,1000.0,5258.247145838793,1000.0,5530.317035793798,11:20:15
104,1040000,1000.0,5307.537466173561,1000.0,5711.285225329624,11:18:50
105,1050000,908.5454545454545,4742.165482719535,1000.0,5677.216064577972,11:17:25
106,1060000,1000.0,5277.901586718517,972.4,5242.025196535044,11:15:57
107,1070000,1000.0,5270.12472644714,1000.0,5041.141629429849,11:14:30
108,1080000,911.7,4853.430938599504,1000.0,5415.33053523728,11:13:02
109,1090000,1000.0,5230.686061308217,988.8,5388.473776878492,11:11:31
110,1100000,885.9166666666666,4688.069371936222,967.3,5526.439907902405,11:09:59
111,1110000,901.0,4730.139704079664,931.7,5136.489294756575,11:08:25
112,1120000,953.6,4683.088136175657,903.6,5088.052308062151,11:06:50
113,1130000,974.4545454545455,5190.401098085771,989.3,5460.047112478347,11:05:16
114,1140000,1000.0,5345.5634613078055,1000.0,5673.73054819269,11:03:40
115,1150000,985.5,5237.16802554911,1000.0,5627.73618350687,11:02:03
116,1160000,941.1,4568.0930880717715,965.4,5188.4961094262635,11:00:24
117,1170000,1000.0,5313.730460780115,1000.0,5686.217620729058,10:58:44
118,1180000,1000.0,5358.379482360929,1000.0,5669.423287849536,10:57:04
119,1190000,942.7272727272727,4937.153087355804,1000.0,5503.389188291646,10:55:24
120,1200000,962.4,5127.491673814288,1000.0,5680.533902593375,10:53:42
121,1210000,1000.0,5359.827221423186,978.5,5400.40612957968,10:51:58
122,1220000,846.0833333333334,-232.7220035186314,1000.0,-223.70876837183945,10:50:16
123,1230000,1000.0,-732.0062617501275,1000.0,-102.88241249715995,10:48:34
124,1240000,967.4545454545455,2681.2858700021275,1000.0,4954.363256719997,10:46:50
125,1250000,1000.0,4170.060445625122,846.3,2452.2321324141576,10:45:02
126,1260000,899.1818181818181,2207.3110314771175,900.8,-1226.2574240382642,10:43:15
127,1270000,832.9166666666666,-900.8903501031301,1000.0,-541.1953583179373,10:41:27
128,1280000,825.6666666666666,1003.1971813488703,1000.0,4484.393626385904,10:39:38
129,1290000,911.0909090909091,2924.9759067721407,933.5,4917.812336547247,10:37:48
130,1300000,855.0909090909091,4042.4903989135096,1000.0,5291.262194920978,10:35:56
131,1310000,928.1818181818181,4199.101540771837,1000.0,5149.066285429765,10:34:04
132,1320000,961.0909090909091,4725.158290078256,1000.0,5308.753440181825,10:32:10
133,1330000,995.6,4658.76228577829,1000.0,5158.710002228811,10:30:15
134,1340000,882.7272727272727,4491.488327003282,923.8,5022.22826268618,10:28:17
135,1350000,1000.0,5006.149636402441,1000.0,5469.463186131642,10:26:19
136,1360000,927.0909090909091,3690.4688372669157,1000.0,-2206.367611969087,10:24:21
137,1370000,915.9090909090909,-1569.5558766385511,1000.0,-1292.2243049587878,10:22:21
138,1380000,1000.0,-1078.4040438880588,901.1,-1209.9338259675615,10:20:19
139,1390000,1000.0,-1128.823500632865,1000.0,-191.52740156493977,10:18:16
140,1400000,999.8,372.578998404143,1000.0,1355.599603283325,10:16:12
141,1410000,918.0,3082.3052889832693,1000.0,5135.329883037919,10:14:06
142,1420000,1000.0,4865.889603950255,1000.0,5465.375310860163,10:11:58
143,1430000,948.0,4748.636514186591,1000.0,5366.64562943019,10:09:48
144,1440000,1000.0,5078.747774291843,1000.0,5397.785356242415,10:07:38
145,1450000,1000.0,5084.372345501557,1000.0,5465.144316760507,10:05:26
146,1460000,1000.0,5151.242000369469,1000.0,5679.850139874056,10:03:12
147,1470000,1000.0,5230.256934042111,1000.0,5648.318149850396,10:00:57
148,1480000,924.6363636363636,4779.791702848381,1000.0,5273.353263738869,9:58:42
149,1490000,1000.0,5205.986005690669,1000.0,5725.052616660446,9:56:23
150,1500000,1000.0,5248.886727091313,1000.0,5053.979367225958,9:53:59
151,1510000,839.6666666666666,4348.801460105625,904.9,5094.704223780015,9:51:50
152,1520000,961.0,5003.1982990965835,1000.0,5711.825430295901,9:49:37
153,1530000,1000.0,5328.9356685487755,1000.0,5548.358352885721,9:47:25
154,1540000,1000.0,5279.933689750004,1000.0,5707.912123471609,9:44:59
155,1550000,932.9090909090909,4961.592250671854,1000.0,5520.0072923563075,9:42:39
156,1560000,1000.0,5301.878013644442,1000.0,5679.251201730319,9:40:10
157,1570000,914.2727272727273,4771.49299416433,1000.0,5660.68934265607,9:37:39
158,1580000,950.3,4986.9971390969895,942.9,5277.813351679845,9:35:11
159,1590000,1000.0,5397.40066043953,949.1,5308.218982666177,9:32:53
160,1600000,1000.0,5280.329829085238,858.4,4803.569222743574,9:30:24
161,1610000,1000.0,5117.9833865462,979.9,5508.298239554705,9:27:54
162,1620000,1000.0,5351.723157166687,1000.0,5534.3764192866665,9:25:27
163,1630000,1000.0,5318.896156154178,1000.0,5603.52792426255,9:22:55
164,1640000,1000.0,4968.522683649688,1000.0,5726.30748495586,9:20:36
165,1650000,1000.0,5299.76933457121,936.0,5316.385060920229,9:18:09
166,1660000,911.3636363636364,4849.852090164096,1000.0,5555.194709669772,9:15:37
167,1670000,1000.0,5419.862790600344,934.9,5382.1771032183615,9:13:18
168,1680000,936.0909090909091,5077.722565580981,1000.0,5684.234109944925,9:10:53
169,1690000,929.0,4977.5468761513675,992.9,5726.133356402607,9:08:15
170,1700000,1000.0,5360.647630389116,1000.0,5740.543074831998,9:05:44
171,1710000,1000.0,4932.734049867984,1000.0,5698.692479730402,9:03:07
172,1720000,1000.0,5461.124530503888,968.6,5389.829787470664,9:00:31
173,1730000,1000.0,5376.7139012402,1000.0,5607.114146001018,8:57:50
174,1740000,1000.0,5430.48460051622,1000.0,5598.33888641152,8:55:07
175,1750000,1000.0,5415.14190964361,1000.0,5657.294491357125,8:52:08
176,1760000,1000.0,5455.198316137027,733.2,3952.543944002534,8:49:08
177,1770000,917.7272727272727,4983.7367083563795,987.2,5764.616577726665,8:46:19
178,1780000,938.1,5043.661788998919,1000.0,5777.405732990386,8:43:38
179,1790000,1000.0,5423.520880529848,1000.0,5899.258505626266,8:40:34
180,1800000,971.0909090909091,5253.50143616864,1000.0,5870.451009234618,8:37:29
181,1810000,1000.0,5440.898865241866,1000.0,5783.705728357386,8:34:33
182,1820000,959.9,5155.551666100902,1000.0,5833.345340941412,8:31:44
183,1830000,1000.0,5459.09464117815,1000.0,5715.201694986457,8:28:49
184,1840000,936.1818181818181,5037.270848791267,1000.0,5749.535626851076,8:25:43
185,1850000,1000.0,5387.262010281909,1000.0,5817.651989353762,8:22:40
186,1860000,1000.0,5430.964661802864,1000.0,5941.788156812535,8:19:39
187,1870000,1000.0,5430.373590421735,1000.0,5670.487118366581,8:16:48
188,1880000,1000.0,5421.151100193626,1000.0,5816.516840088474,8:13:46
189,1890000,1000.0,5390.692295650607,1000.0,5725.427952275231,8:10:35
190,1900000,1000.0,5426.0764156687965,949.0,5503.4374034574585,8:07:20
191,1910000,1000.0,5435.903182138467,1000.0,5756.820450865283,8:04:07
192,1920000,873.9090909090909,4705.77821984439,1000.0,5862.674884249554,8:00:58
193,1930000,1000.0,5545.5464713841775,1000.0,5811.676782057337,7:57:53
194,1940000,1000.0,5494.547295990516,1000.0,5841.081048668826,7:54:41
195,1950000,953.1818181818181,4986.6361207292075,916.1,5393.1116386678,7:51:32
196,1960000,915.7,4977.543147612353,1000.0,5750.583605732243,7:48:37
197,1970000,1000.0,5461.1415315739505,964.4,5515.773712918128,7:45:41
198,1980000,1000.0,5452.819669887022,933.7,5463.4392039171635,7:42:43
199,1990000,1000.0,5474.299640417143,939.7,5459.139530154308,7:39:26
200,2000000,1000.0,4984.7300074966915,1000.0,5827.047404577198,7:36:05
201,2010000,999.4,5503.673036694125,1000.0,5849.220551400721,7:32:31
202,2020000,972.9090909090909,5265.100866372211,1000.0,5442.955738734385,7:29:27
203,2030000,1000.0,5409.7275608257805,1000.0,5889.78003424674,7:26:12
204,2040000,938.1,5084.557622173157,1000.0,5764.913620083782,7:22:43
205,2050000,997.9,5514.736526692556,1000.0,5792.399127616401,7:19:17
206,2060000,1000.0,5550.881011739892,1000.0,5954.609984216809,7:15:55
207,2070000,1000.0,5511.735119280241,1000.0,5962.530124513068,7:12:37
208,2080000,913.3636363636364,4633.679012078026,961.2,5489.783380101524,7:09:02
209,2090000,806.7692307692307,4459.642883866501,1000.0,5898.040030192426,7:05:23
210,2100000,966.2,5351.462912716113,1000.0,5898.4927111908855,7:01:54
211,2110000,1000.0,5614.241299645372,1000.0,5833.723639739763,6:58:29
212,2120000,1000.0,5524.407656412071,1000.0,5797.199433979547,6:54:50
213,2130000,937.4545454545455,5094.136805154119,1000.0,5827.948226222537,6:51:06
214,2140000,945.8,5194.580891159576,995.3,5658.827817573641,6:47:37
215,2150000,948.2727272727273,5194.316216576472,1000.0,5733.6968401874365,6:44:01
216,2160000,976.4,5474.974846279576,1000.0,5909.894561278318,6:40:22
217,2170000,1000.0,5476.1494672613935,925.9,5244.201897764265,6:36:35
218,2180000,1000.0,5576.661228557072,1000.0,5811.9431697403725,6:32:44
219,2190000,1000.0,5525.965332728222,1000.0,5621.402818795116,6:29:04
220,2200000,1000.0,5517.118618915842,1000.0,5932.934250632473,6:25:29
221,2210000,1000.0,5137.434118153884,1000.0,5635.773626451994,6:21:40
222,2220000,1000.0,5518.249057713062,1000.0,5781.168859719638,6:17:46
223,2230000,1000.0,5543.520939012464,1000.0,5845.631999401963,6:13:54
224,2240000,1000.0,5496.141271650041,1000.0,5885.064762595235,6:10:11
225,2250000,1000.0,5531.853666141015,918.0,5363.382734275885,6:06:27
226,2260000,1000.0,5531.359648212083,1000.0,5986.809198947789,6:02:32
227,2270000,996.0,5539.140979247896,1000.0,5290.111053513022,5:58:42
228,2280000,911.1818181818181,5059.031108984482,1000.0,5832.233045151101,5:54:41
229,2290000,967.8181818181819,5387.233334943157,1000.0,5926.842644028745,5:50:35
230,2300000,1000.0,5606.425149694789,1000.0,5928.777469500534,5:46:17
231,2310000,1000.0,5491.837403786581,1000.0,5889.526010067026,5:42:07
232,2320000,995.9,5528.915103266276,1000.0,5651.372790877836,5:37:58
233,2330000,1000.0,5536.0549632632155,1000.0,5852.379374828875,5:33:42
234,2340000,1000.0,5539.112312202903,1000.0,5868.912917707999,5:29:24
235,2350000,1000.0,5538.681955917831,1000.0,5866.139234165641,5:25:06
236,2360000,949.5,5218.927380304479,1000.0,5865.044916280043,5:20:47
237,2370000,964.5454545454545,5350.9140790695665,973.0,5776.049230106825,5:16:25
238,2380000,1000.0,5493.634352381475,1000.0,6054.247797871106,5:12:20
239,2390000,1000.0,5521.181806553059,1000.0,5864.4647141783225,5:07:52
240,2400000,953.8,5256.535884659263,885.8,5194.344539326115,5:04:04
241,2410000,1000.0,5550.596411200264,1000.0,5728.13180802922,4:59:35
242,2420000,997.8,5325.833587642259,1000.0,6004.880406118063,4:55:14
243,2430000,1000.0,5402.237527810483,913.7,5409.116664259234,4:50:48
244,2440000,1000.0,5558.953155597634,1000.0,5910.262290149747,4:46:34
245,2450000,1000.0,5583.788516877174,1000.0,5942.714537427657,4:42:25
246,2460000,1000.0,5600.772995659821,1000.0,5771.3796912141115,4:38:06
247,2470000,1000.0,5540.939315054369,1000.0,5947.61762680756,4:33:28
248,2480000,1000.0,5488.453864589028,920.4,5456.88722416471,4:28:53
249,2490000,1000.0,5561.730072095225,1000.0,5829.8577149894645,4:24:13
250,2500000,1000.0,5430.740647067056,1000.0,5346.235493585691,4:19:35
251,2510000,1000.0,5580.838039232765,1000.0,6057.041463774038,4:14:55
252,2520000,1000.0,5612.005279820717,943.7,5703.107217490279,4:10:11
253,2530000,967.0,5406.246941048727,903.4,5368.239849561962,4:06:03
254,2540000,952.7272727272727,5340.693816670426,953.7,5576.972699052878,4:01:27
255,2550000,1000.0,5482.549441680875,940.6,5595.568132896415,3:56:45
256,2560000,1000.0,5343.310944394108,1000.0,5923.161956981383,3:52:02
257,2570000,965.7,5352.05917544579,1000.0,6116.6273910367745,3:47:17
258,2580000,1000.0,5601.177993438736,1000.0,6140.32171182981,3:42:38
259,2590000,1000.0,5582.460701842865,902.6,5399.777220787521,3:38:03
260,2600000,921.2727272727273,5171.967163563235,1000.0,5741.115965295168,3:33:22
261,2610000,1000.0,5580.485668551346,1000.0,5891.83795751395,3:28:28
262,2620000,1000.0,5557.405801625804,1000.0,5936.049211100168,3:23:43
263,2630000,956.2727272727273,5363.342192021551,1000.0,5743.986073831419,3:18:49
264,2640000,965.2,5357.085872540682,982.2,5818.358455314214,3:13:53
265,2650000,968.3,5370.804954897006,1000.0,5943.301610401798,3:08:55
266,2660000,918.2727272727273,4858.240430164039,1000.0,5849.236936130764,3:03:55
267,2670000,1000.0,5574.565061912532,1000.0,6139.447767411254,2:58:58
268,2680000,1000.0,5661.655989455095,1000.0,5948.27554505878,2:53:51
269,2690000,1000.0,5511.064048121397,1000.0,5944.221933555259,2:48:45
270,2700000,1000.0,5600.708738758201,1000.0,6030.066451228981,2:43:37
271,2710000,971.1,5471.907312776222,1000.0,6106.98588806576,2:38:29
272,2720000,997.3,5585.18557940157,909.4,5328.176604149974,2:33:18
273,2730000,1000.0,5634.724026625469,1000.0,5977.307835990603,2:28:07
274,2740000,1000.0,5669.35002778717,940.5,5193.131505901301,2:22:55
275,2750000,912.4545454545455,5157.291834954727,1000.0,5883.199952845377,2:17:41
276,2760000,928.4545454545455,5213.405017848676,1000.0,5937.985353206781,2:12:26
277,2770000,903.6363636363636,5093.60087233296,1000.0,5878.3134385948015,2:07:12
278,2780000,1000.0,5605.908628822017,1000.0,6066.309293526907,2:01:53
279,2790000,1000.0,5624.230162437237,1000.0,6003.009346023141,1:56:45
280,2800000,1000.0,5668.8064233113,1000.0,5996.14990501386,1:51:27
281,2810000,1000.0,5611.125667908741,1000.0,6095.454497602861,1:46:08
282,2820000,1000.0,5646.776302741974,1000.0,5879.1613929542855,1:40:43
283,2830000,1000.0,5615.553429347213,1000.0,6014.093742863556,1:35:18
284,2840000,1000.0,5625.984342918357,1000.0,6064.511204734233,1:29:51
285,2850000,1000.0,5666.262798889433,1000.0,5957.673250136643,1:24:23
286,2860000,1000.0,5584.036755374798,1000.0,5936.113786550317,1:18:54
287,2870000,1000.0,5653.86461416889,958.1,5701.035197051495,1:13:24
288,2880000,917.1818181818181,5087.857541377097,1000.0,5866.877024942256,1:07:53
289,2890000,1000.0,5659.974144507466,1000.0,6004.366467949907,1:02:20
290,2900000,1000.0,5653.463746453684,964.6,5863.380180416323,0:56:46
291,2910000,925.6363636363636,5210.7978793462835,1000.0,6005.834406686859,0:51:11
292,2920000,925.6363636363636,5158.7473639965165,1000.0,5950.152091084261,0:45:35
293,2930000,925.1818181818181,5211.56586894613,1000.0,5969.054805909824,0:39:57
294,2940000,1000.0,5639.9613206621125,1000.0,5890.471475458086,0:34:18
295,2950000,1000.0,5695.723405825933,1000.0,5976.741263510361,0:28:38
296,2960000,989.8,5610.506657456357,1000.0,6020.33806318971,0:22:57
297,2970000,1000.0,5611.08348596867,1000.0,5907.654784201917,0:17:15
298,2980000,1000.0,5329.503301068775,1000.0,5872.359884352653,0:11:31
299,2990000,1000.0,5627.583832714462,1000.0,6054.522524287486,0:05:46
300,3000000,1000.0,5632.468115642956,1000.0,6057.316129130475,0:00:00
