epoch,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
212,997.4,5219.667951886914,1000.0,6144.2571320086845,5:56:57
213,1000.0,5401.769073352363,1000.0,6037.765372060396,5:53:07
214,875.6363636363636,4429.038349126792,992.6,5975.351723344167,5:49:16
215,864.25,4364.763534858249,959.4,5783.848050915711,5:45:25
216,1000.0,5438.9607000313945,1000.0,6036.8688141238545,5:41:33
217,916.3,4996.929373581069,1000.0,5943.151595866812,5:37:42
218,863.3333333333334,4639.381023768162,1000.0,6030.4006449331955,5:33:50
219,1000.0,5492.130058704124,987.2,5711.3907150963105,5:29:57
220,444.54545454545456,1445.3820964944568,849.4,-1067.9471769226996,5:26:04
221,378.7692307692308,-889.4422308301317,427.4,-975.0754699961819,5:22:09
222,884.0,-1978.1376789373455,1000.0,-1390.6081945875662,5:18:16
223,783.4615384615385,-1131.3610988146133,765.9,-873.9887703289778,5:14:21
224,727.6153846153846,-765.6472918015345,419.4,-744.4552168030984,5:10:25
225,582.4444444444445,-895.4428725349977,518.1,-548.5266238288596,5:06:30
226,914.4545454545455,-1136.830751513559,1000.0,-1335.9904987373334,5:02:35
227,737.1538461538462,-664.8459086165444,923.6,-894.1651478783837,4:58:40
228,962.0,-575.807476671758,610.3,539.7254988725583,4:54:43
229,542.3684210526316,747.9786423966067,757.3,138.18715305932514,4:50:46
230,797.6923076923077,2214.4386161168086,706.6,2226.3217805788295,4:46:49
231,702.2857142857143,2654.8575310426227,977.9,3332.173881003209,4:42:52
232,665.1333333333333,2297.1458740788416,921.3,4117.832879807094,4:38:55
233,808.9166666666666,3715.6700395327503,1000.0,5278.763992722061,4:34:58
234,881.5833333333334,3752.6943684289486,1000.0,5460.983221567543,4:31:00
235,721.3846153846154,3156.0228935452537,666.3,3683.03446618019,4:27:01
236,914.6363636363636,4480.726159319028,811.1,4218.689376306438,4:23:02
237,796.6153846153846,4021.966377492034,901.6,4862.47751866461,4:19:03
238,888.1818181818181,4434.061862919109,1000.0,5455.08258305965,4:15:04
239,924.4545454545455,4717.683178175133,1000.0,5587.898070983083,4:11:04
240,976.5,4902.357039444785,1000.0,5568.48778240883,4:07:05
241,1000.0,5050.555932492213,1000.0,5769.353167785373,4:03:05
242,916.0909090909091,4540.211143720398,947.9,5283.970591562308,3:59:04
243,947.4545454545455,4533.816609468741,989.0,5343.634389279605,3:55:04
244,886.6363636363636,4435.5345053890815,1000.0,5695.562095437627,3:51:03
245,983.8,5101.045976219573,1000.0,5811.59406392361,3:47:02
246,1000.0,4880.264742295472,1000.0,5666.970518694465,3:43:00
247,928.9090909090909,4750.5689679890165,1000.0,5693.935299576083,3:38:59
248,914.4545454545455,4729.097051643836,925.1,5271.668799510968,3:34:57
249,914.8181818181819,4709.38155533724,1000.0,5996.284080567215,3:30:54
250,972.2,5078.15808947619,1000.0,5924.913632737643,3:26:52
251,911.8181818181819,4690.576988019847,1000.0,5937.258094781869,3:22:49
252,1000.0,5239.419737172045,1000.0,5740.278264923045,3:18:46
253,907.0909090909091,4810.317370742992,1000.0,5836.896658853173,3:14:43
254,1000.0,5281.270831415982,1000.0,5686.735941147581,3:10:39
255,935.6363636363636,4985.091794211693,1000.0,5749.126018140625,3:06:35
256,919.8181818181819,4883.2934313930855,1000.0,5913.465673047251,3:02:31
257,1000.0,5228.467596836929,1000.0,5780.008347706124,2:58:27
258,931.5,4898.927025298595,1000.0,5678.340801120859,2:54:23
259,1000.0,5247.90783297788,1000.0,6076.830501158259,2:50:18
260,841.9166666666666,4417.112116362209,1000.0,6053.346536705612,2:46:13
261,1000.0,5243.931365651608,986.1,5896.621005453539,2:42:07
262,917.6363636363636,4827.8549375254015,1000.0,6110.963649734198,2:38:02
263,951.4545454545455,5098.623186360842,934.9,5422.84927763443,2:33:56
264,956.8,5118.9001596904845,1000.0,5914.559819764089,2:29:50
265,921.0909090909091,4956.691152843844,1000.0,5950.745363886913,2:25:44
266,933.2727272727273,4890.087960552676,1000.0,5889.063016236293,2:21:37
267,938.3,5059.431526421611,1000.0,5999.198321506314,2:17:31
268,973.3636363636364,5230.826052306151,1000.0,5736.595505466524,2:13:24
269,986.2,5265.934024830005,1000.0,5887.273773897165,2:09:17
270,1000.0,5451.652284519604,1000.0,5700.4460898778,2:05:09
271,1000.0,5493.876654955622,985.1,5685.367409880031,2:01:02
272,1000.0,5489.95925838517,1000.0,5924.8539231928435,1:56:54
273,954.8,5122.691800794442,1000.0,6122.228255367489,1:52:46
274,1000.0,5407.301282956005,1000.0,5914.796012769782,1:48:38
275,992.9,5386.561795584504,1000.0,6142.811582211386,1:44:29
276,983.4,5307.542194002048,1000.0,6083.2668441250225,1:40:21
277,916.4545454545455,4918.179383870759,1000.0,5875.110149457059,1:36:12
278,926.7272727272727,4992.570906601558,1000.0,5966.557031198223,1:32:03
279,907.5454545454545,4836.717090436504,1000.0,5999.712710849883,1:27:54
280,918.5454545454545,4940.996318770537,1000.0,5962.897960001339,1:23:45
281,1000.0,5377.771225579611,1000.0,6085.733083870923,1:19:35
282,916.0909090909091,2793.344929930818,1000.0,3324.5389670745985,1:15:25
283,943.8181818181819,4057.161489187334,992.3,5730.417219494664,1:11:15
284,925.6,3952.9191481145535,1000.0,5715.125672878753,1:07:05
285,1000.0,4557.69264049413,1000.0,6015.080449104228,1:02:55
286,1000.0,4807.907956797079,1000.0,6124.053868761052,0:58:45
287,915.1818181818181,4970.870497271264,925.3,5599.804467682425,0:54:34
288,924.0909090909091,5016.998294290312,1000.0,6081.664348709671,0:50:23
289,893.6363636363636,4905.535008642498,1000.0,5815.180205382432,0:46:12
290,1000.0,5400.008737335398,1000.0,5863.038579429885,0:42:01
291,1000.0,5520.7676724787725,1000.0,6149.651454228847,0:37:49
292,875.3333333333334,4829.037539716141,1000.0,6129.17361296101,0:33:38
293,998.5,5469.151888029544,1000.0,6207.300674869665,0:29:26
294,958.4,5049.447623976466,1000.0,6019.770734040396,0:25:14
295,1000.0,5094.468383008572,1000.0,6070.522475006168,0:21:02
296,1000.0,5460.210373330262,1000.0,6042.944891980719,0:16:50
297,935.0909090909091,5157.978220507703,1000.0,6109.782038993261,0:12:38
298,911.6363636363636,5066.492151232547,1000.0,6104.390973349468,0:08:25
299,831.8333333333334,4625.397020622732,904.4,5377.725579388479,0:04:12
300,1000.0,5432.598064027863,906.9,5441.504853486057,0:00:00
