epoch,timestep,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
72,720000,902.5454545454545,4765.997565619596,1000.0,5608.485575048468,9:44:13
73,730000,969.6,4557.100782760271,1000.0,5673.079540037881,9:44:24
74,740000,935.1818181818181,4848.179528709478,1000.0,5737.633861371618,9:44:19
75,750000,853.25,4458.11455860553,1000.0,5596.839974931611,9:44:29
76,760000,855.4545454545455,4410.325941067401,1000.0,5739.318799856113,9:44:20
77,770000,910.6363636363636,4788.364785430425,1000.0,5531.259966469058,9:44:05
78,780000,875.8333333333334,4584.291763453438,855.2,4745.137548529822,9:44:25
79,790000,952.2,5006.987002147685,924.3,4618.912759255487,9:44:35
80,800000,1000.0,5342.155950586961,882.1,4928.54607694369,9:44:29
81,810000,982.2727272727273,5212.685935838767,971.7,5516.634989521981,9:44:42
