epoch,timestep,train_ep_len,train_ep_ret,test_ep_len,test_ep_ret,time_rem
32,320000,1000.0,7716.2339914145505,1000.0,8723.835899771124,11:27:17
33,330000,1000.0,8552.578259609832,1000.0,9091.494934614146,11:27:07
34,340000,1000.0,8593.136481321915,1000.0,8983.011449095738,11:26:51
35,350000,1000.0,8677.397127677441,1000.0,9419.83585174318,11:26:33
36,360000,1000.0,8734.145327891358,1000.0,9282.43840103527,11:26:12
37,370000,1000.0,8880.813234660629,1000.0,8960.095690810373,11:25:52
38,380000,1000.0,8144.802598252865,1000.0,8555.1908070439,11:25:30
39,390000,1000.0,8575.2345299098,1000.0,8658.609503321735,11:25:09
40,400000,1000.0,8937.223838289146,1000.0,9570.507033633661,11:24:44
41,410000,1000.0,8210.668811116631,1000.0,9606.747199257712,11:24:19
42,420000,1000.0,9056.67624221814,1000.0,9644.383642160645,11:23:54
43,430000,1000.0,9120.854331702249,1000.0,9739.499416498147,11:23:27
44,440000,1000.0,9097.882679341199,1000.0,9996.802462233692,11:22:54
45,450000,1000.0,9236.376852713713,1000.0,8585.208942754816,11:22:20
46,460000,1000.0,9150.058931052186,1000.0,10032.480763284108,11:21:43
47,470000,1000.0,9284.892936326669,1000.0,9909.488502374496,11:21:07
48,480000,1000.0,9302.038291318935,1000.0,10096.894539050341,11:20:27
49,490000,1000.0,9298.05731759156,1000.0,9943.80861883493,11:19:49
50,500000,1000.0,8447.171589034224,1000.0,10119.819760288112,11:19:08
51,510000,1000.0,9434.949898876319,1000.0,9786.045871505037,11:18:25
52,520000,1000.0,9393.073369829475,1000.0,9651.570510470772,11:17:39
53,530000,1000.0,8971.256237908663,1000.0,9113.154398963816,11:16:50
54,540000,1000.0,9403.582928950138,1000.0,9945.119285450925,11:16:01
55,550000,1000.0,8694.641470334407,1000.0,10098.507811264652,11:15:11
56,560000,1000.0,9093.342725346458,1000.0,10105.250525141626,11:14:21
57,570000,1000.0,9404.098799823227,1000.0,9790.19581776873,11:13:31
58,580000,1000.0,9504.368602688377,1000.0,10065.218535391037,11:12:38
59,590000,1000.0,9613.225504128543,1000.0,10199.491232541995,11:11:45
60,600000,1000.0,9137.981925152279,1000.0,10023.502931176812,11:10:50
61,610000,1000.0,9743.117646167848,1000.0,9656.495086687486,11:09:56
62,620000,1000.0,9653.716762137654,1000.0,10323.554185157516,11:09:06
63,630000,1000.0,9796.699208264174,1000.0,10383.236378463063,11:08:18
64,640000,1000.0,9337.533075121113,1000.0,10339.884935956474,11:07:31
65,650000,1000.0,9748.010229046477,1000.0,10479.307296990784,11:06:45
66,660000,1000.0,9817.277396397529,1000.0,10497.744050295121,11:05:59
67,670000,1000.0,9743.091503343221,1000.0,10297.727363625296,11:05:14
68,680000,1000.0,9780.477528649788,1000.0,10549.346892250349,11:04:31
69,690000,1000.0,9884.98666054182,1000.0,9739.314225581025,11:03:49
70,700000,1000.0,9909.656596807068,1000.0,10612.701287463444,11:03:05
71,710000,1000.0,9217.128446747412,1000.0,10276.186157704306,11:02:23
72,720000,1000.0,9963.38938396593,1000.0,10590.117214516225,11:01:41
73,730000,1000.0,10051.035447634242,1000.0,9701.031683095116,11:00:56
74,740000,1000.0,9993.288057627984,1000.0,9951.814799841468,11:00:10
75,750000,1000.0,10074.060461069937,1000.0,10169.955758784276,10:59:22
76,760000,1000.0,10111.800122342187,1000.0,10652.942905568501,10:58:33
77,770000,1000.0,10133.25352686713,1000.0,10417.558081015717,10:57:42
78,780000,1000.0,10292.805153527195,1000.0,10720.558750846732,10:56:50
79,790000,1000.0,9395.398939388007,1000.0,10473.129349204193,10:55:56
80,800000,1000.0,10157.465940935197,1000.0,10807.199050637948,10:55:00
81,810000,1000.0,10353.189656507475,1000.0,9932.658272186594,10:54:03
82,820000,1000.0,10300.878366465495,1000.0,10910.524871324227,10:53:03
83,830000,1000.0,10312.116235185928,1000.0,10868.987674918228,10:52:03
84,840000,1000.0,10338.949592444758,1000.0,11113.592535628564,10:51:02
85,850000,1000.0,10409.939321466614,1000.0,10974.004776280877,10:50:00
